"","id","smile"
"5460","DB08128","[H][C@]12CC[C@]([H])(C3=C(C=CC=C13)C(F)(F)F)[C@@]2([H])N"
"5461","DB08129","[H][C@](O)(CN)C1=CC=CC(=C1)C(F)(F)F"
"5462","DB08130","NCCNC1=NN=C(O1)C1=C(NC2=CC=C(I)C=C2F)C(F)=C(F)C=C1"
"5463","DB08131","[H][C@](NC(=O)C1=CC=C(CCC2=CNC3=C2C(=O)NC(N)=N3)C=C1)(C(C)C)C(O)=O"
"5464","DB08132","NS(=O)(=O)C1=C2C=CC=C(O)C2=CC=C1"
"5465","DB08133","NS(=O)(=O)C1=CC=C(NC(=O)C2=NNC3=C2C=CC=C3)C=C1"
"5466","DB08134","NS(=O)(=O)C1=CC=C(NC2=NC(Cl)=CN=C2)C=C1"
"5467","DB08135","O=C(NC1=CC=CC=C1)C1=NNC=C1"
"5468","DB08136","CC(=O)NC1=CNN=C1C(=O)NC1=CC=C(F)C=C1"
"5469","DB08137","FC1=CC=C(NC(=O)C2=NNC=C2NC(=O)C2=CC=CC=C2)C=C1"
"5470","DB08138","FC1=CC=C(NC(=O)C2=NNC=C2NC(=O)C2=C(F)C=CC=C2F)C=C1"
"5471","DB08139","CC(C)NC1=CC(Cl)=NC2=C(C=NN12)C#N"
"5472","DB08141","[H][C@@]1(CCCNC1)NC(=O)C1=NNC=C1NC(=O)C1=C(F)C=CC=C1F"
"5473","DB08142","ClC1=CC=CC(Cl)=C1C(=O)NC1=CNN=C1C(=O)NC1CCNCC1"
"5474","DB08143","[H][C@]1(F)CN(CC(=O)NC2=CC=C(C=C2F)N2C=CC=CC2=O)C[C@]1([H])NC(=O)C1=CC=C(Cl)S1"
"5475","DB08144","NC1=NC2=NC(N)=C(C=C2C=N1)C1=C(Br)C=CC=C1Br"
"5476","DB08145","COC1=CC=CC(OC)=C1C1=CC2=CN=C(N)N=C2N=C1N"
"5477","DB08146","NC1=NC2=C(C=N1)C=C(C1=CC=CC=C1)C(=N2)N1CC=CC1"
"5478","DB08147","OC(=O)C(=O)CC(=O)C1=CC=CC(=C1)N(CC1=CC=CC=C1)CC1=CC=CC=C1"
"5479","DB08148","NCC1(CCN(CC1)C1=C2C=CNC2=NC=N1)C1=CC=C(Cl)C=C1"
"5480","DB08149","NCC1(CC2=CC=C(Cl)C=C2)CCN(CC1)C1=C2C=CNC2=NC=N1"
"5481","DB08150","[NH3+]C1(CC2=CC=C(Cl)C=C2)CCN(CC1)C1=C2C=CNC2=NC=N1"
"5482","DB08151","[H][C@]1(CO)O[C@@]2(CC(=NO2)C2=CC=CC=C2)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O"
"5483","DB08152","[H][C@@]1(COC(=O)CC2=CC(Cl)=CC=C2)CCCN1C(=O)CNC(=O)OC(C)(C)C"
"5484","DB08153","OC1=CC(O)=C2C(CC(=O)CCCCC\C=C\CCOC2=O)=C1Cl"
"5485","DB08154","ClC1=CC(=CC(OC2=C(Cl)C=CC(OCC3=NNC4=C3C=CC=C4)=C2)=C1)C#N"
"5486","DB08155","CC(=O)NCCC1=CC=C(C=C1)S(N)(=O)=O"
"5487","DB08156","NS(=O)(=O)C1=CC=C(CCC(O)=O)C=C1"
"5488","DB08157","CCOC(=O)CCC1=CC=C(C=C1)S(N)(=O)=O"
"5489","DB08158","[H][C@]1(CO)O[C@@]([H])(OC2=C(C=C(C=C2)[N+]([O-])=O)[N+]([O-])=O)[C@@]([H])(F)[C@@]([H])(O)[C@]1([H])O"
"5490","DB08159","OC(=O)CCCN1C2=C(C(=O)C3=CC=CC=C23)C2=CC=CC=C2C1=O"
"5491","DB08160","[H][C@](N)(CCSC)C(O)(O)C1=NC=CS1"
"5492","DB08161","[H][C@](CS)(CCCC1=CC=CC=C1)C(O)=O"
"5493","DB08162","O=S(=O)(N1CCCNCC1)C1=CC=CC2=C1C=CN=C2"
"5494","DB08163","[H][C@]1(CN(C)CCCCON)O[C@@]([H])(N2C(C=C)=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O"
"5495","DB08164","[H][C@]1(N)CN(CC[C@]1([H])C1=CC(F)=C(F)C=C1F)C1=NC=NC(=C1)C1=CC=CC(=C1)S(C)(=O)=O"
"5496","DB08165","NS(=O)(=O)C1=CC=C2CCCC2=C1"
"5497","DB08166","[H][C@@]1(C#N)C2=C(N(C)C3=CC(Cl)=CC=C23)C(=O)NC11CCNCC1"
"5498","DB08167","CN(C)C1=CC2=[S+]C3=CC(=CC=C3N=C2C=C1)N(C)C"
"5499","DB08168","CC1=CC(=O)OC2=C1C=CC(N)=C2"
"5500","DB08169","O\C(C1CC1)=C(\C#N)C(=O)NC1=CC=C(C=C1)C1=CC=CC=C1"
"5501","DB08170","[H][C@]1(N(CCC2=CC(O)=C(OC)C=C12)S(=O)(=O)C1=CC=C(OC)C=C1)C(=O)NO"
"5502","DB08171","OC(=O)CCCCCCCCCCS"
"5503","DB08172","COC1=CC=CC=C1C1=CC(Cl)=C(NC(=O)C(\C#N)=C(\C)O)C=C1"
"5504","DB08173","ClC1=CC=C(S1)C(=O)NCCNC(=O)C1=CC=C(C=C1)N1C=CC=CC1=O"
"5505","DB08174","[H][C@]1(CCC[C@]1([H])NC(=O)C1=CC=C(C=C1)N1C=CC=CC1=O)NC(=O)C1=CC=C(Cl)S1"
"5506","DB08175","COC(C)(C)CCC[C@@](C)([H])C\C=C\C(\C)=C\C(O)=O"
"5507","DB08177","[H]\C(C1=CC=C(O1)C1=CC=C(Cl)C=C1)=C1/SC(=S)N(CCC(O)=O)C1=O"
"5508","DB08178","COC1=C2C(NC=C2C2=NC(N)=NC=C2)=NC=C1"
"5509","DB08179","COC(=O)C1=C(C)C=C(OC2=C(O)C(O)=CC(C)=C2)C=C1O"
"5510","DB08180","CN(CCO[P@@](O)(=O)OP(O)(O)=O)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C"
"5511","DB08182","CCCOC1=C2C(NC=C2C2=NC(N)=NC=C2)=NC=C1"
"5512","DB08184","CC1=C(C=CC=C1)C1=CC2=C(N1)C=CC(=C2)C(N)=N"
"5513","DB08185","[H][C@]1(COP(O)(O)=O)O[C@@]([H])(N2C=NC3=C2N=C(SC)N=C3NCCC(C)C)[C@]([H])(O)[C@]1([H])O"
"5514","DB08186","CN1C=C(\C=C\C(C)=O)C2=CC=CC=C12"
"5515","DB08188","CCOCN1C(=O)NC(=O)C(C(C)C)=C1CC1=CC=CC=C1"
"5516","DB08190","COC1=CC=C2NC(I)=C(CCNC(C)=O)C2=C1"
"5517","DB08191","OC(=O)C1=CC=C(C=C1)C1=CNC2=C1C=C(C=N2)C1=CC=CC=C1"
"5518","DB08192","[H][C@]1(CC2=C(CN1)C=CC=C2)C1=NC(C(O)=O)=C(S1)C(C)C"
"5519","DB08193","OC(=O)CC1=CC(=CC=C1)[N+]([O-])=O"
"5520","DB08194","CC1=NC(N)=NC2=C1CSCC2"
"5521","DB08195","[H][C@@](CS(=O)(=O)CC1=C(OC(F)F)C=CC=C1)(OC(=O)N1CCOCC1)C(=O)NCC#N"
"5522","DB08197","[H][C@]1(C\C(=N/O)C2=C(C1)N=C(N)N=C2C)C1=CC=C(F)C=C1C1=CC=CN=C1"
"5523","DB08198","[H][C@@]1(NC(=S)N(C)C(C)=C1C(=O)C1=CC=CC=C1)C1=CC(O)=CC=C1"
"5524","DB08199","[H][C@@](CS)(NC(=O)OCC1=CC=CC=C1)C(=O)NCC(O)=O"
"5525","DB08200","CCCCCCP(O)(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C"
"5526","DB08201","CCCCCCP(O)(=O)O[C@H]1C[C@@H](C)CC[C@@H]1C(C)C"
"5527","DB08202","CN1CCN(CC1)NC(=S)NC1=CC=C(C=C1)S(N)(=O)=O"
"5528","DB08203","COCC(COC)N1C=CC2=C1C=CC1=NC(N)=NC(N)=C21"
"5529","DB08204","OC1=CC=C(C=C1)C1(OC(=O)C2=CC=CC3=C(C=CC1=C23)[N+]([O-])=O)C1=CC=C(O)C=C1"
"5530","DB08207","CC1=CC(=CC(C)=C1)C1=NC2=C(O1)C=CC=C2"
"5531","DB08208","OCCONC(=O)C1=CC=C(F)C(F)=C1NC1=CC=C(C=C1F)C#C"
"5532","DB08210","CN1C=CN=C1SC1=CC(C(=O)NC2=NC=CS2)=C(N)C=C1F"
"5533","DB08211","NC(=O)C1=C(C2=CC(Br)=CC=C2N1)S(=O)(=O)N1CCCC1"
"5534","DB08212","[H][C@]1(C[C@]1([H])C1=C(OC)C=CC(C(C)=O)=C1O)NC(=S)NC1=NC=C(C=C1)C#N"
"5535","DB08213","[H][C@@]1(COC2=CC=CC=C2)CCCN1S(=O)(=O)C1=CC2=C(C=C1)N(C)C(=O)C2=O"
"5536","DB08214","OC1=CC=C(C=C1)N1C=CN=C1"
"5537","DB08215","CCNC1=NC(SC)=NC(NC(C)(C)C)=N1"
"5538","DB08217","CC1(C)C=C(CSS(C)(=O)=O)C(C)(C)N1O"
"5539","DB08220","[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C=C(CC[C@]4(C)[C@@]3([H])CC[C@]12C)C(O)=O)C(=O)C1=CC=C(O)C=C1"
"5540","DB08221","CC1=CC=C(NC(=O)C2=CC=CC(=C2)C(F)(F)F)C=C1NC1=NC=CC=C1C1=CC=NC=N1"
"5541","DB08222","CCCCCCCCCCC[P@@](O)(=O)OC"
"5542","DB08223","[H][C@@](O)(CN(CC1CC1)S(=O)(=O)C1=CC=CO1)[C@]([H])(CC1=CC=CC=C1)NC(=O)CCC(=O)NC"
"5543","DB08224","[H][C@]1(O)CC(=O)O[C@@]([H])(CC[C@@]2([H])[C@@]([H])(C)C=CC3=CCC[C@]([H])(O)[C@]23[H])C1"
"5544","DB08227","CC1(C)CC(CC(C)(C)N1O)N1C(=O)CCC1=O"
"5545","DB08228","COC1=C2N(C)C(=O)C=C(C)C2=C(OC)C=C1"
"5546","DB08229","[H]N([H])N(CC(O)=O)C(=O)CC([H])(O)C(=O)N(CC1=CC=CC=C1)CC1=CC=CC=C1"
"5547","DB08230","OC1=CC(O)=C2C(=O)C=C(OC2=C1)C1=CC(O)=C(O)C(O)=C1"
"5548","DB08231","CCCCCCCCCCCCCC(O)=O"
"5549","DB08233","OC1=CC=C(NC2=NC(OCC3CCCCC3)=C3N=CNC3=N2)C=C1"
"5550","DB08234","CCC1=NC(N)=NC(N)=C1C#CCC1=CC(OC)=CC=C1OC"
"5551","DB08235","CC1=C(CCNC(=O)C2=CC=CS2)C2=CC=CC=C2N1"
"5552","DB08236","[H][C@]1(SCC(=O)N1C1=CC(Cl)=CC=C1O)C1=CC=CC(Br)=C1"
"5553","DB08237","[H][C@]1(O)C[C@@]([H])(O[C@]1([H])COP(O)(O)=O)N1C=NC2=C1N=C(NCC1=CC=CC3=C1C=CC=C3)NC2=O"
"5554","DB08238","NC1=C2C=CC(=CC2=CC=C1)S(O)(=O)=O"
"5555","DB08239","[H][C@]1(C=C(CN1C(=O)N(C)C1CCNCC1)C1=CC(F)=CC=C1F)C1=CC=CC=C1"
"5556","DB08240","OP(O)(=O)OC1=C(C=C2C=CC=CC2=C1)C(=O)NC1=CC=C(Cl)C=C1"
"5557","DB08241","NC(=O)C1=CC=C(NC2=NC(OCC3CCCCC3)=C3N=CNC3=N2)C=C1"
"5558","DB08242","CNC(=O)C1=CC(NC2=C3C=NN(C3=NC=N2)C2=CC=CC=C2)=C(C)C=C1"
"5559","DB08244","[H][C@](N)(C1CC1)C(=O)N1CC(=C[C@@]1([H])C1=CC=CC=C1)C1=CC(F)=CC=C1F"
"5560","DB08245","[H][C@]1(O)C[C@@]([H])(O[C@]1([H])COP(O)(O)=O)N1C=CC2=CC(=CC=C12)[N+]([O-])=O"
"5561","DB08246","[H][C@]1(C=C(CN1C(=O)N(C)C)C1=CC(F)=CC=C1F)C1=CC=CC=C1"
"5562","DB08247","CC(C)C1=NC2=C(OCC3CCCCC3)N=C(N)N=C2N1"
"5563","DB08248","NS(=O)(=O)C1=CC=CC(NC2=NC(OCC3CCCCC3)=C3N=CNC3=N2)=C1"
"5564","DB08250","CCNC(=O)N1N=C(C[C@@]1(CCCN)C1=CC=CC=C1)C1=C(F)C=CC(F)=C1"
"5565","DB08251","[H][C@@](CC(O)=O)(NC(=O)C1=CN=CC(=C1)C1=CC=C(C=C1)C(O)=O)C=O"
"5566","DB08253","[H][C@](N)(CC1=CC=CC2=C1C=CC=C2)C(N)=O"
"5567","DB08254","OS(=O)(=O)C1=CC2=CC=CC=C2C=C1"
"5568","DB08255","[H][C@]12O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])N=C(CCC)S2"
"5569","DB08256","OC(=O)CNC(=O)NC1CCCCC1"
"5570","DB08257","OC(=O)CCCNC(=O)NC1CCCCC1"
"5571","DB08258","OC(=O)CCCCCNC(=O)NC1CCCCC1"
"5572","DB08259","OC(=O)CCCCCCNC(=O)NC1CCCCC1"
"5573","DB08260","[H][C@@]12CO[C@@]([H])(N1C(=S)NCCCCCCCC)[C@]([H])(O)[C@@]([H])(O)[C@]2([H])O"
"5574","DB08262","OC(=O)C1=CC2=CC=C(C=C2C=C1)C(O)=O"
"5575","DB08263","[H][C@](CC1=CC=CC=C1)(NC(=O)C(O)=O)C(O)=O"
"5576","DB08264","[H][C@]1(O)C=CC2=C(C=CC=C2)[C@@]1([H])O"
"5577","DB08267","NC1=NC2=C(C=C3NC=NC3=C2CCC2=CC=CC=C2)C(=O)N1"
"5578","DB08268","CC1=CC=C(CCC2=C3N=CNC3=CC3=C2N=C(N)NC3=O)C=C1"
"5579","DB08270","[H][C@@](CC(C)C)(N[C@@]([H])(C1=CC=C(C=C1)C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F)C(=O)NCCN"
"5580","DB08271","COC1=CC=C(C=C1)S(=O)(=O)N(CC(C)C)CC(=O)NO"
"5581","DB08272","[H][C@@](N)(C[C@]([H])(CC1=CC2=CC=CC=C2C=C1)C(O)=O)C(O)=O"
"5582","DB08273","OC1=C(C=C(CC(=O)NCCCCCC([O-])=O)C=C1I)[N+]([O-])=O"
"5583","DB08274","[H][C@](CC)(C1=CC=CC=C1)C1=C(O)C2=C(CCCCC2)OC1=O"
"5584","DB08275","[H][C@@](CC1=CC=C(O)C=C1)(NC(=O)CCCCCCCCCCC)C(O)=O"
"5585","DB08278","OC1=C(C(=O)N(CCC2CC2)C2=C1C=C(F)C=C2)C1=NS(=O)(=O)C2=C(N1)C=CC=C2"
"5586","DB08281","BrC1=CC=C(NC(=S)OCCN2C(=O)C3=C(C=CC=C3)C2=O)C=C1"
"5587","DB08282","ClC1=CC=C(NC(=S)OCCN2C(=O)C3=C(C=CC=C3)C2=O)C=C1"
"5588","DB08283","[H][C@]1(O)CN(CCCCCCCCC)[C@]([H])(CO)[C@@]([H])(O)[C@]1([H])O"
"5589","DB08284","IC1=CC=C(NC(=S)OCCN2C(=O)C3=C(C=CC=C3)C2=O)C=C1"
"5590","DB08285","[H][C@@](CC)(CO)NC1=NC2=C(C=NN2C(NCC2=CC=CC=C2)=N1)C(C)C"
"5591","DB08286","OC(=O)COC1=CC=CC2=CC=CC=C12"
"5592","DB08287","[H][C@@]1(CS(=O)(=O)C2=CC=C(OC)C=C2)CCCC[C@@]1([H])C(=O)NCCN"
"5593","DB08288","[H][C@](N)(CC1CCCCC1)[C@@]([H])(O)C(=O)OC(C)C"
"5594","DB08289","OC(=O)CCCC(=O)NC1=CC=C(CC[N+]2([O-])CCCCC2)C=C1"
"5595","DB08291","NCCCNC1=CC=CC=C1[N+]([O-])=O"
"5596","DB08292","OC1=CC(O)=C2C(CC(=O)CCC\C=C/CCOC2=O)=C1Cl"
"5597","DB08293","OC1=CC(O)=C2C(CC(=O)CCC\C=C\CCOC2=O)=C1Cl"
"5598","DB08294","OC(=O)CC1=CC(=C(O)C=C1)[N+]([O-])=O"
"5599","DB08295","OC1=C(C=C(CC(=O)NCCCCCC([O-])=O)C=C1)[N+]([O-])=O"
"5600","DB08296","OC(=O)CCCC[P@]([O-])(=O)OC1=CC=C(C=C1)[N+]([O-])=O"
"5601","DB08297","[H][C@]1(C)O[C@@]([H])(OC2=CC=CC=C2[N+]([O-])=O)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O"
"5602","DB08299","OC(=O)C1=CC=C(C=C1)C1=NC(C2=CC=CC(=C2)[N+]([O-])=O)=C2N=CC=CC2=C1"
"5603","DB08300","CN1N=C(C2=C(N)N=CN=C12)C1=CC2=CC=CC=C2C=C1"
"5604","DB08301","CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1=CC=C(C=C1)S(N)(=O)=O"
"5605","DB08302","CCC\C(=C\C1=CC=C(O1)C1=CC(=CC=C1)C(O)=O)[N+]([O-])=O"
"5606","DB08303","[H][C@@]1(NC2=CC(C)=C(C=C2S(=O)(=O)N1)S(=O)(=O)N1CCN(C)CC1)C1CCCC1"
"5607","DB08304","[H][C@@]1(CC2=C(C=C(C=C2)S(=O)(=O)N2CCN(C)CC2)S(=O)(=O)N1)C1CCCC1"
"5608","DB08305","[H][C@@]1(CC2=CC(C)=C(C=C2S(=O)(=O)N1)S(=O)(=O)N1CCN(C)CC1)C1CCCC1"
"5609","DB08306","[H]N(C1=CC(=CC=C1)[N+]([O-])=O)S(=O)(=O)C1=C(SC=C1)C(O)=O"
"5610","DB08307","OC(C1=CC=C(C=C1[N+]([O-])=O)C(F)(F)F)=C1C(=O)CCCC1=O"
"5611","DB08308","[H][C@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4([H])[C@@]3([H])CC[C@]12C)OC(=O)CCC(O)=O"
"5612","DB08309","OCCCNCCS(=O)(=O)C1=CC=C(NC2=NC(OCC3CCCCC3)=C3N=CNC3=N2)C=C1"
"5613","DB08310","[H][C@@](CCCC)(CN(O)C=O)C(=O)N1CCC[C@@]1([H])C1=NC2=C(O1)C=CC=C2"
"5614","DB08312","NC1=NC(N)=C(N=O)C(OCC2CCCCC2)=N1"
"5615","DB08313","COC(=O)NC1=NC2=CC(=CC=C2N1)C(=O)C1=CC=CS1"
"5616","DB08314","NC1=NC=C(O1)C(=O)C1=CC(Br)=CC=C1"
"5617","DB08315","NC1=NC=C(O1)C(=O)N(CC1=CC=CC=C1)CC1=CC=CC=C1"
"5618","DB08316","CC1(C)CC(=O)C2=C(N)N=CN=C2C1"
"5619","DB08317","CC1=C(C=CC2=NC(N)=NC(N)=C12)C1=CC=CC=C1"
"5620","DB08318","NC1=NC(OCCOC2=CC=CC=C2)=NC(N)=N1"
"5621","DB08319","OC1=CC=CC=C1C1=CC=CC=C1[S@@](O)=O"
"5622","DB08320","[H][C@]12O[C@]([H])(C(=C1C1=CC=C(O)C=C1)C1=CC=C(O)C=C1)[C@]([H])(C(=O)OCC)[C@]2([H])C(=O)OCC"
"5623","DB08321","[H][C@@]1(O)C(CO)=C[C@@]([H])(NCCCCCCCC)[C@]([H])(O)[C@@]1([H])O"
"5624","DB08322","[H][C@@](CC(O)=O)(OC(=O)\C=C\C1=CC=C(O)C=C1)[C@@]([H])(OC(=O)\C=C\C1=CC=C(O)C=C1)C(O)=O"
"5625","DB08323","[H][C@@]1(CCNC1=O)NC(=O)CC(=O)CCCCCCCCC"
"5626","DB08324","[H][C@@]1(CCOC1=O)NC(=O)CC(=O)CCCCCCCCC"
"5627","DB08325","[H]N(CCO)C1=NC(N([H])C2=CC(Cl)=CC=C2)=C2N=CN(C(C)C)C2=N1"
"5628","DB08327","OC(=O)CC1=CC(O)=CC=C1O"
"5629","DB08328","[H][C@](O)(C(=O)NCCC(=O)NCCO)C(C)(C)COC(=O)C(C)(C)C"
"5630","DB08329","NS(=O)(=O)C1=CC=C(C=C1)N1CCCCS1(=O)=O"
"5631","DB08330","CO\C=C(\C(=O)OC)C1=C(\C=C\C2=CC=CC=C2)C=CC=C1"
"5632","DB08331","N(C1=NC=CN1)C1=CC=C(NC2=CC=C(NC3=NC=CN3)C=C2)C=C1"
"5633","DB08336","[H]N(C(=O)OC(C)(C)C)[C@]([H])(C(C)C)C1=NN=CO1"
"5634","DB08337","[H]N(C(=O)OC(C)(C)C)[C@@]([H])(C(C)C)C1=NN=CO1"
"5635","DB08339","CN1C(=O)C(=CC2=CN=C(NC3=CC=CC(CO)=C3)N=C12)C1=C(Cl)C=CC=C1Cl"
"5636","DB08340","N(C1=CC=CC=C1)C1=NC2=CC=NN2C(NC2=CC=CC=C2)=N1"
"5637","DB08341","[H][C@]1(CCC[C@@]1([H])N(C)C)NC1=NC(NC2=CC=C(C=C2)S(=O)(=O)NC)=NC=C1C(F)(F)F"
"5638","DB08344","[H][C@@]1(CCCN(CCC2=CC=CC=C2)C1)N(CCCOC)C(=O)C1=CC=C(Cl)C=C1"
"5639","DB08345","N#CC1=C2N=C(NC3=CC=CC=C3)N=C(NCCC3=CN=CN3)N2N=C1"
"5640","DB08346","OC1=CC(O)=C2C(CC(=O)CCCC\C=C\CCOC2=O)=C1Cl"
"5641","DB08347","CC(C)(C)NC[C@H](O)COC1=CC=CC2=C1CC(=N2)C#N"
"5642","DB08348","CN(C)CC(=O)NC1=CC2=C(NC(=O)C3=CC=CC=C23)C=C1"
"5643","DB08349","CN1C2=C(C=NN2C2=C(F)C=C(F)C=C2)C(NC2=C(C)C=CC(=C2)C(=O)NC2CC2)=CC1=O"
"5644","DB08350","COC1=CC=CC=C1C1=CNC2=C1C=C(C=N2)C1=CC(=CN=C1)C(=O)N(C)C"
"5645","DB08351","CC1=CC=C(C=C1C1=CC2=C(C=C1)N=C(NCCN1CCOCC1)N=C2)C(=O)NC1CC1"
"5646","DB08352","CC(C)NC1=NC2=C(S1)C=C(C=C2)C1=C(N=CO1)C1=CC=CC=C1F"
"5647","DB08353","N#CC1=C2N=C(NCC3CCCCC3)N=C(NC3=CC=CC=C3)N2N=C1"
"5648","DB08354","ClC1=CC=C(CNC2=NC3=C(C=NN3C(NC3=CC=CC=C3)=N2)C#N)C=C1"
"5649","DB08355","CN1N=C(C(O)=O)C2=C1C1=NC(NC3=CC=CC=C3)=NC=C1CC2"
"5650","DB08357","CCOCCOCCOCC"
"5651","DB08358","O=C1NCCC2=C1C=C(N2)C1=CC(=NC=C1)C1=CC2=C(C=CC=C2)N=C1"
"5652","DB08359","CC(=O)C1=C(C)N=C(NC2=CC=CC=C2)S1"
"5653","DB08360","CCN1CCN(CC1)C1=NC2=C(C=NN2C(NC2=CC=CC=C2)=N1)C#N"
"5654","DB08361","[H][C@]1(N)CCCC[C@@]1([H])NC1=NC(NC2=CC=CC(C)=C2)=C(C=N1)C(N)=O"
"5655","DB08362","CC(=O)NC1=CC=CC(NC2=NC3=C(C=NN3C(NC3=CC=CC=C3)=N2)C#N)=C1"
"5656","DB08363","CCN1C2=CC=C(CNC)C=C2C2=C1C=CC=C2"
"5657","DB08365","CN1C2=C(C(Br)=C1C(=O)NCCO)C1=C(C(=O)NC1=O)C(=C2)C1=C(Cl)C=CC=C1"
"5658","DB08366","[H][C@]12C[C@]3([H])O[C@@]1(C)C[C@@]1(C2)CCC(=O)[C@@](C)(CCC(=O)NC2=C(O)C=CC(C(O)=O)=C2O)[C@]31[H]"
"5659","DB08367","[H][C@@](COC(=O)CCCC)(COP(O)(O)=O)OC=O"
"5660","DB08368","[H][C@](C)(C[C@]([H])(C[C@@]([H])(CCC(O)=O)C(O)=O)C(O)=O)C(O)=O"
"5661","DB08369","C(N1C=CN=C1)C1=CC=C(C=C1)C1=CC=CC=C1"
"5662","DB08370","[H][C@](N)(CSCC1=CC=C(Br)C=C1)C(O)=O"
"5663","DB08371","N[C@@H](CC1=CC=C(C=C1)C(=O)C1=CC=CC=C1)C(O)=O"
"5664","DB08372","CCOC1=C(F)C(CCNC(=S)NC2=CC=C(C)C=N2)=NC=C1"
"5665","DB08373","CS(=O)(=O)C1=CC(Cl)=C(C=C1Cl)C1=C(Cl)C=C(C(Cl)=C1)S(C)(=O)=O"
"5666","DB08374","[H][C@](N)(CC1=CC=CC=C1)C(=O)CCl"
"5667","DB08375","[H][C@@]1(SCC(=C)C(=N1)C(O)=O)[C@H](NC(=O)C(=N/OC)\C1=CSC(N)=N1)C=O"
"5668","DB08377","C[C@@H](NC(=O)CCCP(O)(=O)OC1=CC=C(C=C1)[N+]([O-])=O)C(O)=O"
"5669","DB08378","[H][C@](O)(CCC(O)=O)NC1=CC=C(C=C1)N1C(=O)CCC1=O"
"5670","DB08379","FC1=C(CC2=NNC(=O)C=C2)C=CC(Cl)=C1OC1=CC=CC=C1"
"5671","DB08382","[H][C@]1(CN[C@@]([H])(C1)C(=O)N1CCC(F)(F)C1)N1CCN(CC1)C1=NC=CC=N1"
"5672","DB08383","COC1=CC=C(C=C1)C1=C(N=C(N1)C1=CC=CS1)C1=CC=C(OC)C=C1"
"5673","DB08384","C(OC1=CC=C(C=C1)C1=NNC=C1CC1=CC=NC=C1)C1=NC2=CC=CC=C2C=C1"
"5674","DB08385","OC(=O)N1CCC(CC2=CN=C3C=CC=CC3=C2)CC1"
"5675","DB08386","C(OC1=CC=C(C=C1)C1=NNC=C1C1=CC=NC=C1)C1=CC=C2C=CC=CC2=N1"
"5676","DB08387","CN1C=C(C(=N1)C1=CC=C(OCC2=NC3=CC=CC=C3C=C2)C=C1)C1=CC=NC=C1"
"5677","DB08388","CCOCCC1(OC2=CC=C(OC3=CC=C(F)C=C3)C=C2)C(=O)NC(=O)NC1=O"
"5678","DB08389","[H][C@]1(CCN(C1)C1=NC=NC2=CC(OC)=C(OC)C=C12)OC1=CC2=CC=CC=C2C=C1"
"5679","DB08390","CC(C)OC1=CC=C(CC[C@]2(CC(O)=CC(=O)O2)C2CCCC2)C=C1F"
"5680","DB08391","COC1=CC2=NC=NC(N3CC[C@H](C3)OC3=NC4=CC=CC=C4N=C3)=C2C=C1OC"
"5681","DB08392","COC1=CC=C(C=C1)C1=C(C2=C(NCCO)N=CN=C2O1)C1=CC=C(OC)C=C1"
"5682","DB08393","OCCNC1=NC=NC2=C1C(=C(O2)C1=CC=CC=C1)C1=CC=CC=C1"
"5683","DB08394","OC(=O)CNC(=O)CCC[P@](O)(=O)OC1=CC=C(C=C1)[N+]([O-])=O"
"5684","DB08395","CCOCN1OC(=O)C(=C1C1=CC=NC(OC2=CC=CC=C2O)=N1)C1=CC=C(F)C=C1"
"5685","DB08396","OC(=O)CCCNC=C1N=C(OC1=O)C1=CC=CC=C1"
"5686","DB08397","OC(=O)C1=CC2=C(C=C1)C=C(C=C2)C(F)(F)P(O)(O)=O"
"5687","DB08398","CN1C(N)=NC2=NC=C(C=C12)C1=CC=CC=C1"
"5688","DB08399","OC1=CC(\C=C\C2=CC=C(O)C(O)=C2)=CC(O)=C1"
"5689","DB08400","OC(=O)N1CCC(CC2=CC(OC3=NC=C(C=C3)C(F)(F)F)=CC=C2)CC1"
"5690","DB08401","[H][C@@](CO\N=C(/CCC(O)=O)C(O)=O)(NC(=O)COC1=CC=CC=C1)C(O)=O"
"5691","DB08402","OC(=O)C1=C(NC(=O)C2=C(Cl)C=C(Cl)C=C2)C=CC(OC2=NC=CC=N2)=C1"
"5692","DB08403","[H][C@@](CC(C)C)(CC(=O)NO)C(=O)N[C@@]([H])(CC1=CC=CC=C1)C(=O)NC"
"5693","DB08406","NC1=NC2=C(N=C(CN3C4=CC=CC=C4C=CC4=CC=CC=C34)C=N2)C(N)=N1"
"5694","DB08407","[H][C@]12C[C@@H]3O[C@@]1(C)C[C@@]1(C2)C=CC(=O)[C@@](C)(CCC(=O)NC2=C(O)C(=CC=C2O)C(O)=O)[C@]31[H]"
